year,event_type,event_id,start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,avg_imbalance,avg_wind,avg_gas,avg_interconnectors,time_band_at_max_price,regime_group,timestamp_at_max_price,timestamp_at_min_price,max_price_change_within_event,min_price_change_within_event,external_context_needed,research_note,likely_internal_driver
2023,large_downward_reversal,2023_large_downward_reversal_13453,2023-10-08 09:30:00+00:00,2023-10-08 10:00:00+00:00,1,0.5,-34.1,-34.1,-34.1,-238.2969,5209.0,6546.0,4436.0,midday,oct_nov_transition,2023-10-08 10:00:00+00:00,2023-10-08 10:00:00+00:00,-131.1,-131.1,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 97.0 to -34.1 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_152,2023-10-08 10:00:00+00:00,2023-10-08 10:30:00+00:00,2,1.0,-34.1,-34.1,-34.1,-150.8602,5097.5,6605.5,4444.0,midday,oct_nov_transition,2023-10-08 10:00:00+00:00,2023-10-08 10:00:00+00:00,0.0,-131.1,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",negative_imbalance
2023,near_spike_cluster,2023_near_spike_cluster_232,2023-10-09 17:00:00+00:00,2023-10-09 17:30:00+00:00,2,1.0,201.91,200.1,201.005,362.3112,1906.5,17267.0,2439.0,evening_peak,oct_nov_transition,2023-10-09 17:30:00+00:00,2023-10-09 17:00:00+00:00,30.11,1.81,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,large_downward_reversal,2023_large_downward_reversal_13557,2023-10-10 13:30:00+00:00,2023-10-10 14:00:00+00:00,1,0.5,6.9,6.9,6.9,-163.3714,12685.0,6619.0,-648.0,afternoon,oct_nov_transition,2023-10-10 14:00:00+00:00,2023-10-10 14:00:00+00:00,-102.1,-102.1,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 109.0 to 6.9 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_153,2023-10-10 23:30:00+00:00,2023-10-11 00:30:00+00:00,3,1.5,-34.1,-61.04,-52.06,-234.1527,16612.3333,4374.6667,-3276.0,late_evening,oct_nov_transition,2023-10-10 23:30:00+00:00,2023-10-11 00:00:00+00:00,0.0,-81.97,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance
2023,large_upward_jump,2023_large_upward_jump_13579,2023-10-11 00:30:00+00:00,2023-10-11 01:00:00+00:00,1,0.5,120.0,120.0,120.0,86.2906,12710.0,3544.0,-3546.0,night,oct_nov_transition,2023-10-11 01:00:00+00:00,2023-10-11 01:00:00+00:00,181.04,181.04,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from -61.04 to 120.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13580,2023-10-11 01:00:00+00:00,2023-10-11 01:30:00+00:00,1,0.5,-61.04,-61.04,-61.04,-118.5857,12777.0,3302.0,-3636.0,night,oct_nov_transition,2023-10-11 01:30:00+00:00,2023-10-11 01:30:00+00:00,-181.04,-181.04,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 120.0 to -61.04 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_154,2023-10-11 01:30:00+00:00,2023-10-11 04:00:00+00:00,6,3.0,-0.77,-61.04,-42.5917,-133.9854,12772.6667,3332.5,-3975.3333,night,oct_nov_transition,2023-10-11 04:00:00+00:00,2023-10-11 01:30:00+00:00,60.27,-181.04,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas
2023,large_upward_jump,2023_large_upward_jump_13586,2023-10-11 04:00:00+00:00,2023-10-11 04:30:00+00:00,1,0.5,129.0,129.0,129.0,292.9853,12370.0,4043.0,-3660.0,night,oct_nov_transition,2023-10-11 04:30:00+00:00,2023-10-11 04:30:00+00:00,129.77,129.77,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from -0.77 to 129.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13588,2023-10-11 05:00:00+00:00,2023-10-11 05:30:00+00:00,1,0.5,-39.9,-39.9,-39.9,-333.7324,12992.0,5265.0,-2706.0,night,oct_nov_transition,2023-10-11 05:30:00+00:00,2023-10-11 05:30:00+00:00,-166.85,-166.85,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 126.95 to -39.9 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_155,2023-10-11 05:30:00+00:00,2023-10-11 06:00:00+00:00,2,1.0,-28.55,-39.9,-34.225,-328.7397,13014.0,5476.0,-1602.0,morning_ramp,oct_nov_transition,2023-10-11 06:00:00+00:00,2023-10-11 05:30:00+00:00,11.35,-166.85,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance
2023,large_upward_jump,2023_large_upward_jump_13590,2023-10-11 06:00:00+00:00,2023-10-11 06:30:00+00:00,1,0.5,132.0,132.0,132.0,183.968,12886.0,6157.0,-414.0,morning_ramp,oct_nov_transition,2023-10-11 06:30:00+00:00,2023-10-11 06:30:00+00:00,160.55,160.55,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from -28.55 to 132.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13693,2023-10-13 09:30:00+00:00,2023-10-13 10:00:00+00:00,1,0.5,-6.07,-6.07,-6.07,-405.817,13063.0,3039.0,5768.0,midday,oct_nov_transition,2023-10-13 10:00:00+00:00,2023-10-13 10:00:00+00:00,-148.07,-148.07,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 142.0 to -6.07 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_156,2023-10-13 10:00:00+00:00,2023-10-13 10:00:00+00:00,1,0.5,-6.07,-6.07,-6.07,-405.817,13063.0,3039.0,5768.0,midday,oct_nov_transition,2023-10-13 10:00:00+00:00,2023-10-13 10:00:00+00:00,-148.07,-148.07,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance
2023,negative_price_cluster,2023_negative_price_cluster_157,2023-10-13 11:30:00+00:00,2023-10-13 11:30:00+00:00,1,0.5,-16.9,-16.9,-16.9,-285.1843,13038.0,2759.0,5400.0,midday,oct_nov_transition,2023-10-13 11:30:00+00:00,2023-10-13 11:30:00+00:00,-43.9,-43.9,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance
2023,large_upward_jump,2023_large_upward_jump_13699,2023-10-13 12:30:00+00:00,2023-10-13 13:00:00+00:00,1,0.5,142.0,142.0,142.0,105.6937,12140.0,3738.0,4200.0,midday,oct_nov_transition,2023-10-13 13:00:00+00:00,2023-10-13 13:00:00+00:00,112.6699,112.6699,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 29.33013 to 142.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13701,2023-10-13 13:30:00+00:00,2023-10-13 14:00:00+00:00,1,0.5,33.97,33.97,33.97,-8.2289,11762.0,4167.0,3176.0,afternoon,oct_nov_transition,2023-10-13 14:00:00+00:00,2023-10-13 14:00:00+00:00,-108.255,-108.255,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 142.22496 to 33.97 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_13702,2023-10-13 14:00:00+00:00,2023-10-13 14:30:00+00:00,1,0.5,142.0,142.0,142.0,78.1266,12006.0,4092.0,3064.0,afternoon,oct_nov_transition,2023-10-13 14:30:00+00:00,2023-10-13 14:30:00+00:00,108.03,108.03,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 33.97 to 142.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_13706,2023-10-13 16:00:00+00:00,2023-10-13 16:30:00+00:00,1,0.5,159.0,159.0,159.0,285.3997,13468.0,3170.0,5276.0,evening_peak,oct_nov_transition,2023-10-13 16:30:00+00:00,2023-10-13 16:30:00+00:00,159.0,159.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 0.0 to 159.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13710,2023-10-13 18:00:00+00:00,2023-10-13 18:30:00+00:00,1,0.5,30.0,30.0,30.0,-13.9417,13971.0,3326.0,4922.0,evening_peak,oct_nov_transition,2023-10-13 18:30:00+00:00,2023-10-13 18:30:00+00:00,-129.0,-129.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 159.0 to 30.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_13711,2023-10-13 18:30:00+00:00,2023-10-13 19:00:00+00:00,1,0.5,158.0,158.0,158.0,189.4372,14214.0,3271.0,4056.0,evening_peak,oct_nov_transition,2023-10-13 19:00:00+00:00,2023-10-13 19:00:00+00:00,128.0,128.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 30.0 to 158.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13712,2023-10-13 19:00:00+00:00,2023-10-13 19:30:00+00:00,1,0.5,-26.61,-26.61,-26.61,-70.99,14155.0,2842.0,4014.0,evening_peak,oct_nov_transition,2023-10-13 19:30:00+00:00,2023-10-13 19:30:00+00:00,-184.61,-184.61,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 158.0 to -26.61 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_158,2023-10-13 19:30:00+00:00,2023-10-13 20:30:00+00:00,3,1.5,-26.61,-61.04,-49.5633,-193.8772,14331.6667,2770.3333,3468.6667,evening_peak,oct_nov_transition,2023-10-13 19:30:00+00:00,2023-10-13 20:00:00+00:00,0.0,-184.61,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance
2023,negative_price_cluster,2023_negative_price_cluster_159,2023-10-13 22:00:00+00:00,2023-10-14 06:00:00+00:00,17,8.5,-2.1061,-61.04,-23.0398,-623.8633,12782.1765,3336.8824,-829.7647,night,oct_nov_transition,2023-10-14 04:00:00+00:00,2023-10-13 22:00:00+00:00,57.49,-70.28,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance
2023,large_upward_jump,2023_large_upward_jump_13737,2023-10-14 07:30:00+00:00,2023-10-14 08:00:00+00:00,1,0.5,142.0,142.0,142.0,35.6798,12040.0,3395.0,2990.0,morning_ramp,oct_nov_transition,2023-10-14 08:00:00+00:00,2023-10-14 08:00:00+00:00,117.5,117.5,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 24.5 to 142.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13738,2023-10-14 08:00:00+00:00,2023-10-14 08:30:00+00:00,1,0.5,16.85,16.85,16.85,-173.3883,11997.0,2991.0,2968.0,morning_ramp,oct_nov_transition,2023-10-14 08:30:00+00:00,2023-10-14 08:30:00+00:00,-125.15,-125.15,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 142.0 to 16.85 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_13741,2023-10-14 09:30:00+00:00,2023-10-14 10:00:00+00:00,1,0.5,145.0,145.0,145.0,142.8506,11315.0,2974.0,2446.0,midday,oct_nov_transition,2023-10-14 10:00:00+00:00,2023-10-14 10:00:00+00:00,129.6296,129.6296,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 15.3704 to 145.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13742,2023-10-14 10:00:00+00:00,2023-10-14 10:30:00+00:00,1,0.5,39.57,39.57,39.57,21.7816,11054.0,2729.0,2432.0,midday,oct_nov_transition,2023-10-14 10:30:00+00:00,2023-10-14 10:30:00+00:00,-105.43,-105.43,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 145.0 to 39.57 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_160,2023-10-14 11:30:00+00:00,2023-10-14 12:30:00+00:00,3,1.5,-2.61,-26.61,-10.95,-233.2501,11044.6667,2563.0,3282.6667,midday,oct_nov_transition,2023-10-14 12:00:00+00:00,2023-10-14 11:30:00+00:00,24.0,-32.7984,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance
2023,large_upward_jump,2023_large_upward_jump_13749,2023-10-14 13:30:00+00:00,2023-10-14 14:00:00+00:00,1,0.5,158.0,158.0,158.0,48.3039,11123.0,2620.0,2302.0,afternoon,oct_nov_transition,2023-10-14 14:00:00+00:00,2023-10-14 14:00:00+00:00,160.53,160.53,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from -2.53 to 158.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_161,2023-10-14 13:30:00+00:00,2023-10-14 13:30:00+00:00,1,0.5,-2.53,-2.53,-2.53,-261.235,10921.0,2619.0,2618.0,midday,oct_nov_transition,2023-10-14 13:30:00+00:00,2023-10-14 13:30:00+00:00,-58.63,-58.63,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance
2023,large_downward_reversal,2023_large_downward_reversal_13751,2023-10-14 14:30:00+00:00,2023-10-14 15:00:00+00:00,1,0.5,0.0,0.0,0.0,-275.1097,11827.0,2820.0,2856.0,afternoon,oct_nov_transition,2023-10-14 15:00:00+00:00,2023-10-14 15:00:00+00:00,-158.0,-158.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 158.0 to 0.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_13754,2023-10-14 16:00:00+00:00,2023-10-14 16:30:00+00:00,1,0.5,163.0,163.0,163.0,413.9596,11302.0,3391.0,4554.0,evening_peak,oct_nov_transition,2023-10-14 16:30:00+00:00,2023-10-14 16:30:00+00:00,162.5,162.5,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 0.5 to 163.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13758,2023-10-14 18:00:00+00:00,2023-10-14 18:30:00+00:00,1,0.5,43.0,43.0,43.0,-4.6722,12115.0,3050.0,5216.0,evening_peak,oct_nov_transition,2023-10-14 18:30:00+00:00,2023-10-14 18:30:00+00:00,-120.0,-120.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 163.0 to 43.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_13762,2023-10-14 20:00:00+00:00,2023-10-14 20:30:00+00:00,1,0.5,165.0,165.0,165.0,313.8897,11698.0,2838.0,4012.0,late_evening,oct_nov_transition,2023-10-14 20:30:00+00:00,2023-10-14 20:30:00+00:00,164.5,164.5,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 0.5 to 165.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13764,2023-10-14 21:00:00+00:00,2023-10-14 21:30:00+00:00,1,0.5,0.0,0.0,0.0,-100.3144,11906.0,2800.0,1608.0,late_evening,oct_nov_transition,2023-10-14 21:30:00+00:00,2023-10-14 21:30:00+00:00,-163.0,-163.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 163.0 to 0.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_162,2023-10-14 22:00:00+00:00,2023-10-14 22:00:00+00:00,1,0.5,-2.21,-2.21,-2.21,-858.3174,12030.0,2798.0,1088.0,late_evening,oct_nov_transition,2023-10-14 22:00:00+00:00,2023-10-14 22:00:00+00:00,-2.21,-2.21,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance
2023,negative_price_cluster,2023_negative_price_cluster_163,2023-10-15 00:00:00+00:00,2023-10-15 03:00:00+00:00,7,3.5,-0.35,-8.8,-4.1486,-770.5448,11973.1429,3435.8571,-1602.8571,night,oct_nov_transition,2023-10-15 03:00:00+00:00,2023-10-15 01:30:00+00:00,7.12,-5.8704,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance
2023,large_upward_jump,2023_large_upward_jump_13784,2023-10-15 07:00:00+00:00,2023-10-15 07:30:00+00:00,1,0.5,150.0,150.0,150.0,74.9905,9686.0,2497.0,5306.0,morning_ramp,oct_nov_transition,2023-10-15 07:30:00+00:00,2023-10-15 07:30:00+00:00,149.5,149.5,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 0.5 to 150.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13785,2023-10-15 07:30:00+00:00,2023-10-15 08:00:00+00:00,1,0.5,0.5,0.5,0.5,-142.4655,9635.0,2229.0,5404.0,morning_ramp,oct_nov_transition,2023-10-15 08:00:00+00:00,2023-10-15 08:00:00+00:00,-149.5,-149.5,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 150.0 to 0.5 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,negative_price_cluster,2023_negative_price_cluster_164,2023-10-15 10:00:00+00:00,2023-10-15 11:00:00+00:00,3,1.5,-25.0,-45.87,-31.9567,-776.8707,8318.0,1951.0,5459.3333,midday,oct_nov_transition,2023-10-15 10:00:00+00:00,2023-10-15 10:30:00+00:00,20.87,-25.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",low_gas+negative_imbalance
2023,large_upward_jump,2023_large_upward_jump_13797,2023-10-15 13:30:00+00:00,2023-10-15 14:00:00+00:00,1,0.5,150.0,150.0,150.0,87.1233,6754.0,4180.0,5404.0,afternoon,oct_nov_transition,2023-10-15 14:00:00+00:00,2023-10-15 14:00:00+00:00,147.1933,147.1933,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 2.80671 to 150.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,near_spike_cluster,2023_near_spike_cluster_233,2023-10-15 15:30:00+00:00,2023-10-15 15:30:00+00:00,1,0.5,200.0,200.0,200.0,332.5857,5375.0,9171.0,4914.0,afternoon,oct_nov_transition,2023-10-15 15:30:00+00:00,2023-10-15 15:30:00+00:00,32.0,32.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,near_spike_cluster,2023_near_spike_cluster_234,2023-10-15 16:30:00+00:00,2023-10-15 17:00:00+00:00,2,1.0,240.0,207.0,223.5,761.7436,4155.0,12308.5,5133.0,evening_peak,oct_nov_transition,2023-10-15 17:00:00+00:00,2023-10-15 16:30:00+00:00,33.0,10.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,positive_spike_cluster,2023_positive_spike_cluster_48,2023-10-15 17:30:00+00:00,2023-10-15 17:30:00+00:00,1,0.5,280.0,280.0,280.0,1394.8743,3748.0,13226.0,5304.0,evening_peak,oct_nov_transition,2023-10-15 17:30:00+00:00,2023-10-15 17:30:00+00:00,40.0,40.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",low_wind+positive_imbalance
2023,near_spike_cluster,2023_near_spike_cluster_235,2023-10-15 18:00:00+00:00,2023-10-15 18:30:00+00:00,2,1.0,242.0,209.0,225.5,728.362,3494.5,12840.0,5481.0,evening_peak,oct_nov_transition,2023-10-15 18:00:00+00:00,2023-10-15 18:30:00+00:00,-33.0,-38.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.",Candidate near-spike event. Useful for studying why stress did or did not become a £250+ spike.,mixed_or_unclear_internal_driver
2023,large_downward_reversal,2023_large_downward_reversal_13810,2023-10-15 20:00:00+00:00,2023-10-15 20:30:00+00:00,1,0.5,35.0,35.0,35.0,-42.5205,2999.0,10689.0,5216.0,late_evening,oct_nov_transition,2023-10-15 20:30:00+00:00,2023-10-15 20:30:00+00:00,-127.0,-127.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 162.0 to 35.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_13811,2023-10-15 20:30:00+00:00,2023-10-15 21:00:00+00:00,1,0.5,188.33,188.33,188.33,246.4472,2903.0,10308.0,4592.0,late_evening,oct_nov_transition,2023-10-15 21:00:00+00:00,2023-10-15 21:00:00+00:00,153.33,153.33,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 35.0 to 188.33002 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_13818,2023-10-16 00:00:00+00:00,2023-10-16 00:30:00+00:00,1,0.5,160.0,160.0,160.0,123.079,2054.0,6820.0,5364.0,night,oct_nov_transition,2023-10-16 00:30:00+00:00,2023-10-16 00:30:00+00:00,120.0,120.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 40.0 to 160.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13821,2023-10-16 01:30:00+00:00,2023-10-16 02:00:00+00:00,1,0.5,35.7795,35.7795,35.7795,-18.7666,1837.0,6733.0,5268.0,night,oct_nov_transition,2023-10-16 02:00:00+00:00,2023-10-16 02:00:00+00:00,-124.2205,-124.2205,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 160.0 to 35.77954 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_13822,2023-10-16 02:00:00+00:00,2023-10-16 02:30:00+00:00,1,0.5,160.0,160.0,160.0,58.7015,1877.0,6826.0,5198.0,night,oct_nov_transition,2023-10-16 02:30:00+00:00,2023-10-16 02:30:00+00:00,124.2205,124.2205,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 35.77954 to 160.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_downward_reversal,2023_large_downward_reversal_13823,2023-10-16 02:30:00+00:00,2023-10-16 03:00:00+00:00,1,0.5,35.0,35.0,35.0,-136.0305,1846.0,7383.0,4240.0,night,oct_nov_transition,2023-10-16 03:00:00+00:00,2023-10-16 03:00:00+00:00,-125.0,-125.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 160.0 to 35.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_13827,2023-10-16 04:30:00+00:00,2023-10-16 05:00:00+00:00,1,0.5,144.37,144.37,144.37,22.997,1887.0,14062.0,522.0,night,oct_nov_transition,2023-10-16 05:00:00+00:00,2023-10-16 05:00:00+00:00,114.37,114.37,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 30.0 to 144.37 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
2023,large_upward_jump,2023_large_upward_jump_13848,2023-10-16 15:00:00+00:00,2023-10-16 15:30:00+00:00,1,0.5,163.97,163.97,163.97,48.6997,2401.0,18105.0,3506.0,afternoon,oct_nov_transition,2023-10-16 15:30:00+00:00,2023-10-16 15:30:00+00:00,111.77,111.77,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 52.2 to 163.97 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context
