year,event_type,event_id,start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,avg_imbalance,avg_wind,avg_gas,avg_interconnectors,time_band_at_max_price,regime_group,timestamp_at_max_price,timestamp_at_min_price,max_price_change_within_event,min_price_change_within_event,external_context_needed,research_note,likely_internal_driver,priority_reason,external_event_found,external_event_type,external_asset_name,external_event_start,external_event_end,external_capacity_change_mw,external_source,association_assessment,manual_research_note
2024,negative_price_cluster,2024_negative_price_cluster_87,2024-04-15 21:30:00+00:00,2024-04-15 22:00:00+00:00,2,1.0,-3.68,-85.0,-44.34,-500.3465,13901.5,2548.0,910.0,late_evening,apr_sep_quiet,2024-04-15 22:00:00+00:00,2024-04-15 21:30:00+00:00,81.32,-85.14,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_97,2024-05-11 10:00:00+00:00,2024-05-11 14:30:00+00:00,10,5.0,-25.48,-91.82,-52.8599,-353.4369,4253.5,2339.7,4323.2,midday,apr_sep_quiet,2024-05-11 10:00:00+00:00,2024-05-11 12:00:00+00:00,45.4799,-75.49,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_110,2024-06-05 15:00:00+00:00,2024-06-05 17:00:00+00:00,5,2.5,-17.0,-89.1,-43.228,-490.8691,9177.6,3068.2,4861.6,evening_peak,apr_sep_quiet,2024-06-05 17:00:00+00:00,2024-06-05 15:30:00+00:00,42.48,-91.52,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_114,2024-06-07 11:30:00+00:00,2024-06-07 15:00:00+00:00,8,4.0,-22.16,-87.58,-54.9988,-616.0933,10635.875,1460.5,4471.75,midday,apr_sep_quiet,2024-06-07 11:30:00+00:00,2024-06-07 13:30:00+00:00,45.84,-59.77,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_132,2024-06-28 12:00:00+00:00,2024-06-28 14:00:00+00:00,5,2.5,-10.0,-82.15,-50.982,-387.4672,10272.6,2940.6,2134.4,midday,apr_sep_quiet,2024-06-28 12:00:00+00:00,2024-06-28 14:00:00+00:00,-7.15,-46.44,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_134,2024-06-29 12:00:00+00:00,2024-06-29 13:30:00+00:00,4,2.0,-56.19,-66.7,-64.0725,-701.5278,3437.25,1965.5,6239.0,midday,apr_sep_quiet,2024-06-29 12:00:00+00:00,2024-06-29 12:30:00+00:00,0.0,-60.89,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_8668,2024-06-29 13:30:00+00:00,2024-06-29 14:00:00+00:00,1,0.5,87.3,87.3,87.3,46.7731,3288.0,2113.0,5454.0,afternoon,apr_sep_quiet,2024-06-29 14:00:00+00:00,2024-06-29 14:00:00+00:00,154.0,154.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from -66.7 to 87.3 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_9001,2024-07-06 12:00:00+00:00,2024-07-06 12:30:00+00:00,1,0.5,-31.3901,-31.3901,-31.3901,-142.2648,7556.0,2275.0,4828.0,midday,apr_sep_quiet,2024-07-06 12:30:00+00:00,2024-07-06 12:30:00+00:00,-122.3901,-122.3901,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 91.0 to -31.39013333333333 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_9002,2024-07-06 12:30:00+00:00,2024-07-06 13:00:00+00:00,1,0.5,91.0,91.0,91.0,46.8851,7525.0,2463.0,4264.0,midday,apr_sep_quiet,2024-07-06 13:00:00+00:00,2024-07-06 13:00:00+00:00,122.3901,122.3901,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from -31.39013333333333 to 91.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_153,2024-08-04 12:00:00+00:00,2024-08-04 17:00:00+00:00,11,5.5,-8.0,-67.0,-21.4118,-510.9956,7291.5455,1848.4545,5309.2727,midday,apr_sep_quiet,2024-08-04 12:00:00+00:00,2024-08-04 15:00:00+00:00,36.18,-47.32,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_167,2024-08-10 11:00:00+00:00,2024-08-10 16:00:00+00:00,11,5.5,-5.54,-85.28,-32.4955,-1119.646,9032.2727,2283.3636,3166.1818,afternoon,apr_sep_quiet,2024-08-10 15:00:00+00:00,2024-08-10 14:00:00+00:00,66.1899,-54.0696,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_181,2024-08-21 08:30:00+00:00,2024-08-21 11:30:00+00:00,7,3.5,-11.17,-71.32,-32.3429,-552.8792,11057.7143,1773.2857,3688.5714,midday,apr_sep_quiet,2024-08-21 11:00:00+00:00,2024-08-21 10:30:00+00:00,60.15,-48.32,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_184,2024-08-21 22:00:00+00:00,2024-08-22 00:30:00+00:00,6,3.0,-1.95,-68.0,-22.735,-492.7708,14555.0,6129.8333,-5518.0,late_evening,apr_sep_quiet,2024-08-21 22:00:00+00:00,2024-08-21 23:30:00+00:00,51.36,-48.32,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_185,2024-08-22 01:30:00+00:00,2024-08-22 05:00:00+00:00,8,4.0,-9.54,-71.32,-29.8688,-609.1264,13445.375,4056.25,-6420.25,night,apr_sep_quiet,2024-08-22 04:30:00+00:00,2024-08-22 03:30:00+00:00,61.78,-54.24,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_193,2024-08-23 07:00:00+00:00,2024-08-23 10:30:00+00:00,8,4.0,-3.77,-71.46,-32.8675,-582.4732,10527.5,1908.375,2639.25,morning_ramp,apr_sep_quiet,2024-08-23 08:00:00+00:00,2024-08-23 08:30:00+00:00,52.27,-67.69,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_197,2024-08-24 12:00:00+00:00,2024-08-24 15:30:00+00:00,8,4.0,-1.24,-80.78,-27.1356,-595.103,6215.5,1968.875,4458.0,midday,apr_sep_quiet,2024-08-24 12:00:00+00:00,2024-08-24 14:30:00+00:00,38.3486,-50.97,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_198,2024-08-24 20:00:00+00:00,2024-08-24 21:00:00+00:00,3,1.5,-19.19,-67.25,-35.48,-703.6939,11757.6667,2702.0,868.6667,late_evening,apr_sep_quiet,2024-08-24 21:00:00+00:00,2024-08-24 20:30:00+00:00,48.06,-62.92,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_201,2024-08-25 08:00:00+00:00,2024-08-25 15:30:00+00:00,16,8.0,-9.35,-68.0,-20.8746,-432.0094,9534.0,2299.25,564.75,afternoon,apr_sep_quiet,2024-08-25 15:30:00+00:00,2024-08-25 11:00:00+00:00,48.81,-77.09,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_12186,2024-09-10 20:30:00+00:00,2024-09-10 21:00:00+00:00,1,0.5,101.0,101.0,101.0,143.4498,11127.0,3258.0,1442.0,late_evening,apr_sep_quiet,2024-09-10 21:00:00+00:00,2024-09-10 21:00:00+00:00,122.33,122.33,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from -21.33 to 101.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_12187,2024-09-10 21:00:00+00:00,2024-09-10 21:30:00+00:00,1,0.5,-21.33,-21.33,-21.33,-37.5213,10939.0,3110.0,1328.0,late_evening,apr_sep_quiet,2024-09-10 21:30:00+00:00,2024-09-10 21:30:00+00:00,-122.33,-122.33,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 101.0 to -21.33 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_12266,2024-09-12 12:30:00+00:00,2024-09-12 13:00:00+00:00,1,0.5,-21.33,-21.33,-21.33,-154.4256,6140.0,5832.0,4328.0,midday,apr_sep_quiet,2024-09-12 13:00:00+00:00,2024-09-12 13:00:00+00:00,-117.83,-117.83,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 96.5 to -21.33 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_216,2024-09-14 08:30:00+00:00,2024-09-14 15:00:00+00:00,14,7.0,-19.87,-89.1,-54.4497,-745.17,9100.5714,2696.2143,1481.0,midday,apr_sep_quiet,2024-09-14 12:00:00+00:00,2024-09-14 14:00:00+00:00,35.0,-60.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_13718,2024-10-12 18:30:00+00:00,2024-10-12 19:00:00+00:00,1,0.5,-20.63,-20.63,-20.63,-341.2133,14716.0,4249.0,3452.0,evening_peak,oct_nov_transition,2024-10-12 19:00:00+00:00,2024-10-12 19:00:00+00:00,-122.63,-122.63,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 102.0 to -20.63 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_13741,2024-10-13 06:00:00+00:00,2024-10-13 06:30:00+00:00,1,0.5,105.0,105.0,105.0,175.7945,8918.0,4593.0,3518.0,morning_ramp,oct_nov_transition,2024-10-13 06:30:00+00:00,2024-10-13 06:30:00+00:00,125.63,125.63,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from -20.63 to 105.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_13806,2024-10-14 14:30:00+00:00,2024-10-14 15:00:00+00:00,1,0.5,251.94,251.94,251.94,77.5295,2122.0,19414.0,1958.0,afternoon,oct_nov_transition,2024-10-14 15:00:00+00:00,2024-10-14 15:00:00+00:00,160.2769,160.2769,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 91.66308842531662 to 251.94 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,positive_spike_cluster,2024_positive_spike_cluster_1,2024-10-14 15:00:00+00:00,2024-10-14 17:30:00+00:00,6,3.0,669.212,251.94,530.117,763.8646,2286.5,20016.6667,2348.0,evening_peak,oct_nov_transition,2024-10-14 16:00:00+00:00,2024-10-14 15:00:00+00:00,360.152,-30.47,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind+positive_imbalance+lower_interconnector_support,top_positive_spike_clusters_by_max_price,,,,,,,,,
2024,extreme_spike_cluster,2024_extreme_spike_cluster_1,2024-10-14 15:30:00+00:00,2024-10-14 17:30:00+00:00,5,2.5,669.212,309.06,585.7524,901.1316,2319.4,20137.2,2426.0,evening_peak,oct_nov_transition,2024-10-14 16:00:00+00:00,2024-10-14 15:30:00+00:00,360.152,-30.47,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind+positive_imbalance+lower_interconnector_support,all_extreme_spike_clusters,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_13808,2024-10-14 15:30:00+00:00,2024-10-14 16:00:00+00:00,1,0.5,669.212,669.212,669.212,1176.3409,2155.0,20136.0,2384.0,evening_peak,oct_nov_transition,2024-10-14 16:00:00+00:00,2024-10-14 16:00:00+00:00,360.152,360.152,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 309.06 to 669.212 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_13812,2024-10-14 17:30:00+00:00,2024-10-14 18:00:00+00:00,1,0.5,102.5,102.5,102.5,-105.4406,2934.0,20342.0,2540.0,evening_peak,oct_nov_transition,2024-10-14 18:00:00+00:00,2024-10-14 18:00:00+00:00,-526.51,-526.51,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 629.01 to 102.5 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_14093,2024-10-20 14:00:00+00:00,2024-10-20 14:30:00+00:00,1,0.5,100.0,100.0,100.0,-900.6919,14744.0,4361.0,1508.0,afternoon,oct_nov_transition,2024-10-20 14:30:00+00:00,2024-10-20 14:30:00+00:00,126.0,126.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from -26.0 to 100.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_14771,2024-11-03 17:00:00+00:00,2024-11-03 17:30:00+00:00,1,0.5,20.0,20.0,20.0,-64.7068,1380.0,20548.0,4404.0,evening_peak,oct_nov_transition,2024-11-03 17:30:00+00:00,2024-11-03 17:30:00+00:00,-120.45,-120.45,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 140.45 to 20.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_14865,2024-11-05 16:00:00+00:00,2024-11-05 16:30:00+00:00,1,0.5,327.38,327.38,327.38,15.6579,903.0,23880.0,2790.0,evening_peak,oct_nov_transition,2024-11-05 16:30:00+00:00,2024-11-05 16:30:00+00:00,246.38,246.38,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 81.0 to 327.38 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,extreme_spike_cluster,2024_extreme_spike_cluster_2,2024-11-05 16:30:00+00:00,2024-11-05 16:30:00+00:00,1,0.5,327.38,327.38,327.38,15.6579,903.0,23880.0,2790.0,evening_peak,oct_nov_transition,2024-11-05 16:30:00+00:00,2024-11-05 16:30:00+00:00,246.38,246.38,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,all_extreme_spike_clusters,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_14866,2024-11-05 16:30:00+00:00,2024-11-05 17:00:00+00:00,1,0.5,101.59,101.59,101.59,-73.2713,908.0,23997.0,3048.0,evening_peak,oct_nov_transition,2024-11-05 17:00:00+00:00,2024-11-05 17:00:00+00:00,-225.79,-225.79,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 327.38 to 101.59 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,positive_spike_cluster,2024_positive_spike_cluster_2,2024-11-05 16:30:00+00:00,2024-11-05 16:30:00+00:00,1,0.5,327.38,327.38,327.38,15.6579,903.0,23880.0,2790.0,evening_peak,oct_nov_transition,2024-11-05 16:30:00+00:00,2024-11-05 16:30:00+00:00,246.38,246.38,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,top_positive_spike_clusters_by_max_price,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_15420,2024-11-17 05:30:00+00:00,2024-11-17 06:00:00+00:00,1,0.5,116.5,116.5,116.5,148.4678,11027.0,2843.0,1258.0,morning_ramp,oct_nov_transition,2024-11-17 06:00:00+00:00,2024-11-17 06:00:00+00:00,130.0,130.0,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from -13.5 to 116.5 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_15787,2024-11-24 21:00:00+00:00,2024-11-24 21:30:00+00:00,1,0.5,-11.58,-11.58,-11.58,-53.2759,15168.0,4231.0,1342.0,late_evening,oct_nov_transition,2024-11-24 21:30:00+00:00,2024-11-24 21:30:00+00:00,-132.58,-132.58,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 121.0 to -11.58 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,positive_spike_cluster,2024_positive_spike_cluster_3,2024-11-26 16:30:00+00:00,2024-11-26 17:00:00+00:00,2,1.0,269.0,269.0,269.0,117.3384,2845.5,23524.0,3505.0,evening_peak,oct_nov_transition,2024-11-26 16:30:00+00:00,2024-11-26 16:30:00+00:00,84.0,0.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,top_positive_spike_clusters_by_max_price,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_15877,2024-11-26 18:00:00+00:00,2024-11-26 18:30:00+00:00,1,0.5,118.4,118.4,118.4,-30.905,2229.0,24060.0,3514.0,evening_peak,oct_nov_transition,2024-11-26 18:30:00+00:00,2024-11-26 18:30:00+00:00,-150.6,-150.6,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 269.0 to 118.4 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,positive_spike_cluster,2024_positive_spike_cluster_4,2024-11-26 18:00:00+00:00,2024-11-26 18:00:00+00:00,1,0.5,269.0,269.0,269.0,138.9867,2395.0,23940.0,3516.0,evening_peak,oct_nov_transition,2024-11-26 18:00:00+00:00,2024-11-26 18:00:00+00:00,20.0,20.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,top_positive_spike_clusters_by_max_price,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_16111,2024-12-01 15:00:00+00:00,2024-12-01 15:30:00+00:00,1,0.5,132.1,132.1,132.1,389.6977,12503.0,9954.0,4874.0,afternoon,dec_stress,2024-12-01 15:30:00+00:00,2024-12-01 15:30:00+00:00,132.1,132.1,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 0.0 to 132.1 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_16137,2024-12-02 04:00:00+00:00,2024-12-02 04:30:00+00:00,1,0.5,0.0,0.0,0.0,-224.0171,12090.0,4210.0,80.0,night,dec_stress,2024-12-02 04:30:00+00:00,2024-12-02 04:30:00+00:00,-116.9,-116.9,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 116.9 to 0.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,large_downward_reversal,2024_large_downward_reversal_16377,2024-12-07 04:00:00+00:00,2024-12-07 04:30:00+00:00,1,0.5,-5.84,-5.84,-5.84,-206.1316,13361.0,3217.0,1620.0,night,dec_stress,2024-12-07 04:30:00+00:00,2024-12-07 04:30:00+00:00,-119.34,-119.34,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 113.5 to -5.84 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_downward_reversals_by_price_change,,,,,,,,,
2024,negative_price_cluster,2024_negative_price_cluster_263,2024-12-07 04:30:00+00:00,2024-12-07 07:00:00+00:00,6,3.0,-5.84,-75.0,-49.0733,-538.3069,14255.0,3258.8333,2189.3333,night,dec_stress,2024-12-07 04:30:00+00:00,2024-12-07 05:30:00+00:00,31.4,-119.34,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate negative-price event. Check high wind, low demand, negative imbalance, inflexible generation, export/interconnector constraints, and downward balancing pressure.",high_wind+low_gas+negative_imbalance,top_negative_price_clusters_by_min_price,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_16476,2024-12-09 05:30:00+00:00,2024-12-09 06:00:00+00:00,1,0.5,122.0,122.0,122.0,160.4922,11367.0,4551.0,3348.0,morning_ramp,dec_stress,2024-12-09 06:00:00+00:00,2024-12-09 06:00:00+00:00,127.84,127.84,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from -5.84 to 122.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,large_upward_jump,2024_large_upward_jump_16583,2024-12-11 11:00:00+00:00,2024-12-11 11:30:00+00:00,1,0.5,295.0,295.0,295.0,19.3736,1899.0,27143.0,3918.0,midday,dec_stress,2024-12-11 11:30:00+00:00,2024-12-11 11:30:00+00:00,179.9,179.9,Check REMIT outage/maintenance events and system conditions within +/- 2 hours of this price movement.,Price moved from 115.1 to 295.0 in one settlement period. This is a candidate for event-led explanation.,sudden_price_movement_check_internal_and_external_context,top_large_upward_jumps_by_price_change,,,,,,,,,
2024,positive_spike_cluster,2024_positive_spike_cluster_5,2024-12-11 11:30:00+00:00,2024-12-11 12:30:00+00:00,3,1.5,590.4504,295.0,393.4835,32.0034,1798.0,26781.6667,4025.3333,midday,dec_stress,2024-12-11 12:30:00+00:00,2024-12-11 11:30:00+00:00,295.4504,0.0,"Check REMIT outage/maintenance, interconnector events, system margin, wind conditions, and fuel-market/system context around this window.","Candidate upward price event. Check whether asset outage, interconnector limitation, low wind, high gas reliance, positive imbalance, or evening timing contributed.",high_gas+low_wind,top_positive_spike_clusters_by_max_price,,,,,,,,,
